用户码,裂变类型,是否转化,P_TR,P_TN,P_CR,P_CN,增量分数
55381,助力砍价,1,0.085884154,0.48964107,0.042713765,0.38176098,0.097200215
43456,助力砍价,0,0.08950678,0.313196,0.12201878,0.4752784,0.035960436
9732,助力砍价,0,0.048503377,0.4470396,0.0028845873,0.50157243,0.18432206
29829,无裂变页面,0,0.13409427,0.3239183,0.06391709,0.47807038,0.3496865
54838,无裂变页面,0,0.030711178,0.41758925,0.038042188,0.5136574,-0.00089746714
26887,助力砍价,1,0.11293807,0.3994639,0.060030278,0.42756775,0.19458967
21841,无裂变页面,0,0.04319529,0.37799197,0.025368076,0.5534447,0.11745638
56197,助力砍价,0,0.06289818,0.66390336,0.03099527,0.24220322,-0.053824484
7487,无裂变页面,0,0.07811382,0.4394921,0.07214514,0.41024888,0.0027144551
24940,助力砍价,0,0.077430345,0.3391263,0.07032056,0.5131228,0.13071024
32640,助力砍价,0,0.088725954,0.51741076,0.07606687,0.31779644,-0.09350139
28599,无裂变页面,0,0.024104007,0.26165462,0.0025568139,0.7116845,0.16154236
43853,无裂变页面,0,0.12010628,0.19676794,0.2611047,0.4220211,-0.00637196
38175,无裂变页面,0,0.11994352,0.40345147,0.05800554,0.41859943,0.21491748
29630,无裂变页面,0,0.0768338,0.2672734,0.01484591,0.64104694,0.40129972
33555,无裂变页面,0,0.14609721,0.30687365,0.058879018,0.48815006,0.42979398
6210,无裂变页面,0,0.06399887,0.41180557,0.005982125,0.51821345,0.24618942
37493,无裂变页面,0,0.049802214,0.49043384,0.013991379,0.44577253,0.12350869
43098,助力砍价,0,0.16563559,0.4793377,0.09218968,0.26283705,-0.005719334
58340,无裂变页面,1,0.30225736,0.24278145,0.039838977,0.41512227,0.9339911
58284,助力砍价,0,0.1457967,0.42028862,0.025629424,0.4082853,0.3969739
49126,助力砍价,1,0.13864367,0.51715875,0.09890807,0.24528949,-0.15189534
21589,无裂变页面,1,0.09827462,0.3384013,0.06431575,0.49900836,0.22175956
41145,无裂变页面,0,0.07353341,0.4269581,0.055813335,0.4436951,0.07037169
39935,助力砍价,0,0.04567914,0.56674755,0.042892076,0.3446813,-0.07216227
23521,无裂变页面,0,0.24172729,0.116312355,0.15108682,0.49087358,0.8795778
42586,助力砍价,1,0.12857231,0.3643945,0.08058383,0.42644936,0.20376256
55978,无裂变页面,0,0.052754965,0.23476362,0.08236145,0.63012,0.13577127
60792,助力砍价,0,0.041384976,0.56245947,0.0025708352,0.3935847,0.12409282
44293,无裂变页面,1,0.08978279,0.3485546,0.05511325,0.50654936,0.21340108
39685,无裂变页面,0,0.07052004,0.48459685,0.011057954,0.4338251,0.20436108
45746,助力砍价,0,0.05100464,0.36119738,0.10404667,0.48375127,-0.10654789
7078,无裂变页面,0,0.08083802,0.3765213,0.007844201,0.53479654,0.32458776
54619,无裂变页面,1,0.1410446,0.3282151,0.09416771,0.4365726,0.24628249
12116,助力砍价,1,0.17181095,0.48114103,0.025814123,0.32123393,0.3774951
47759,助力砍价,1,0.090479806,0.37857965,0.065815225,0.4651253,0.13787311
6041,助力砍价,0,0.09381464,0.3606456,0.027395038,0.5181447,0.31242907
16283,无裂变页面,1,0.094388366,0.41308975,0.07994105,0.4125808,0.047370672
10430,无裂变页面,0,0.16146617,0.59011143,0.037752073,0.21067032,0.12573808
56969,助力砍价,0,0.074968,0.42428222,0.0778178,0.42293197,-0.0104827285
36021,助力砍价,0,0.030539636,0.44676352,0.00883056,0.5138663,0.094179034
4209,无裂变页面,0,0.22934002,0.31264392,0.09616893,0.3618471,0.42636126
48467,助力砍价,0,0.13558386,0.38631126,0.02811095,0.4499939,0.40198952
57231,助力砍价,0,0.08619991,0.4082272,0.01850433,0.48706853,0.27548462
27102,助力砍价,0,0.039114077,0.30345988,0.0051471232,0.65227896,0.21269578
34261,助力砍价,0,0.101417705,0.4319695,0.026730293,0.43988252,0.2657063
39741,助力砍价,0,0.11828527,0.39317533,0.056370642,0.43216875,0.231767
5885,无裂变页面,0,0.12142435,0.30886656,0.07616771,0.49354136,0.29699102
30352,助力砍价,0,0.02997743,0.6346396,0.01499753,0.32038546,0.00077432394
173,助力砍价,0,0.08700598,0.4929995,0.08305959,0.33693498,-0.09550917
880,无裂变页面,0,0.10103741,0.42528483,0.07930287,0.39437488,0.04909855
58342,助力砍价,0,0.14375058,0.39917454,0.048411205,0.40866363,0.31771058
7984,助力砍价,0,0.08948432,0.42354965,0.03520089,0.4517651,0.20427138
4160,助力砍价,1,0.037232466,0.5196155,0.018830623,0.42432144,0.048740804
12216,无裂变页面,0,0.05769666,0.4474052,0.042317826,0.45258036,0.057439268
19903,无裂变页面,0,0.13866168,0.4628338,0.13500276,0.26350173,-0.21649054
22979,无裂变页面,0,0.1469073,0.32743564,0.019058999,0.50659806,0.54689896
2577,无裂变页面,1,0.112168275,0.43499392,0.09417307,0.35866472,-0.0059239864
16464,无裂变页面,0,0.06548434,0.35449338,0.05481493,0.52520734,0.12283695
12569,无裂变页面,0,0.06531424,0.2585462,0.04977221,0.6263674,0.25612336
25217,无裂变页面,0,0.03906777,0.44074085,0.015280349,0.504911,0.10409838
28909,无裂变页面,1,0.014090512,0.821258,0.019981604,0.1446698,-0.20897841
43706,无裂变页面,0,0.101334676,0.32460377,0.11760769,0.45645383,0.06607944
43878,助力砍价,1,0.206736,0.40909523,0.16442567,0.21974312,-0.1846027
4932,无裂变页面,0,0.034520756,0.44865334,0.014488641,0.5023373,0.08682376
45858,无裂变页面,0,0.18944561,0.4236171,0.042617906,0.34431943,0.3977469
53210,无裂变页面,0,0.11593371,0.40281758,0.057276104,0.42397258,0.20894098
47700,无裂变页面,0,0.042510852,0.3733315,0.013694598,0.570463,0.15757
15258,助力砍价,0,0.10167992,0.41748777,0.043413445,0.43741885,0.21112734
20175,助力砍价,0,0.05958555,0.35380676,0.058940012,0.5276677,0.08732396
20340,助力砍价,0,0.060155187,0.42575094,0.028745685,0.48534817,0.13576949
29224,助力砍价,0,0.083319284,0.36461273,0.046775173,0.50529283,0.20256317
154,助力砍价,0,0.15604496,0.28864864,0.09358495,0.46172145,0.36475196
13714,助力砍价,0,0.019553035,0.20211607,0.0030561595,0.7752747,0.16856325
45895,助力砍价,0,0.061926477,0.4514248,0.015888887,0.47075984,0.17596424
62693,助力砍价,1,0.041528523,0.37262493,0.016219297,0.5696273,0.14517605
38552,助力砍价,0,0.019876966,0.31685522,0.02454522,0.6387226,0.04404503
20054,无裂变页面,0,0.120428614,0.3243377,0.061393585,0.49384004,0.3203916
34668,助力砍价,1,0.16996196,0.47661328,0.08065275,0.27277204,0.069323
13123,助力砍价,1,0.09718239,0.27036563,0.24824741,0.3842046,-0.25621694
9308,无裂变页面,0,0.03259306,0.39922202,0.030903349,0.53728163,0.042179346
42640,助力砍价,1,0.07550534,0.42864695,0.03336805,0.46247962,0.164944
39128,助力砍价,0,0.058403667,0.4178965,0.007052295,0.5166475,0.2183063
19772,助力砍价,0,0.03586452,0.56848276,0.018302029,0.3773507,0.026172876
31485,助力砍价,1,0.17368276,0.3625896,0.077637106,0.3860905,0.3129016
31850,无裂变页面,1,0.093862094,0.41685665,0.09919971,0.3900815,-0.03792292
54933,无裂变页面,0,0.106144555,0.40171692,0.06129873,0.4308398,0.16889429
58702,无裂变页面,0,0.0869635,0.46341148,0.055918276,0.39370677,0.06728256
21941,无裂变页面,0,0.06436704,0.4018985,0.020301642,0.51343286,0.20002216
26554,无裂变页面,0,0.09044312,0.42545724,0.036644347,0.4474553,0.19923073
9009,无裂变页面,0,0.1116528,0.41245517,0.0649212,0.41097084,0.15322793
16762,无裂变页面,0,0.044722553,0.49959353,0.06451742,0.39116645,-0.11884189
37878,助力砍价,0,0.13419619,0.35773006,0.027001195,0.48107255,0.43930626
35568,助力砍价,1,0.061984923,0.41358674,0.051773097,0.47265527,0.06322956
35801,助力砍价,1,0.15469946,0.37672186,0.06253505,0.4060436,0.31529644
45598,无裂变页面,0,0.093228824,0.4224331,0.03233595,0.45200217,0.22806263
60815,无裂变页面,0,0.066099666,0.56034684,0.033460874,0.3400926,0.031881392
33589,助力砍价,0,0.11836606,0.32940266,0.09846995,0.4537613,0.17206714
2301,助力砍价,0,0.12978493,0.38486066,0.082851484,0.40250292,0.16296002
3223,无裂变页面,0,0.05735968,0.4354613,0.028575946,0.478603,0.120095015
13245,助力砍价,0,0.13621956,0.38032433,0.070872374,0.41258377,0.23423636
62627,无裂变页面,0,0.06662566,0.39293194,0.052059848,0.4883826,0.09729916
9490,无裂变页面,0,0.07173726,0.43831617,0.056784473,0.43316206,0.049494386
17795,无裂变页面,0,0.06380355,0.4481624,0.052921,0.43511307,0.032375038
57694,助力砍价,0,0.04319529,0.37799197,0.025368076,0.5534447,0.11745638
31543,无裂变页面,0,0.1264387,0.37566376,0.068650015,0.4292475,0.22787753
52449,无裂变页面,1,0.14126411,0.3346464,0.037710626,0.48637885,0.4497492
46029,无裂变页面,0,0.071644954,0.42206252,0.028469836,0.47782266,0.17776841
42227,助力砍价,0,0.06909262,0.4238522,0.024861839,0.48219335,0.18226242
6840,助力砍价,0,0.024973935,0.38488588,0.017801976,0.57233816,0.061534286
15608,助力砍价,0,0.18161368,0.4198723,0.066350594,0.3321634,0.2708933
33054,无裂变页面,1,0.0929462,0.45381334,0.03253988,0.42070058,0.1964016
3347,助力砍价,0,0.07119619,0.44596297,0.050785184,0.43205565,0.0649758
31616,助力砍价,0,0.05113944,0.41977155,0.022074578,0.50701445,0.13374996
2023,无裂变页面,0,0.05044083,0.4478757,0.03746784,0.46421567,0.053076446
36955,助力砍价,0,0.214177,0.32601216,0.10025286,0.359558,0.35690904
39481,助力砍价,0,0.19297475,0.27111292,0.116228744,0.41968364,0.3978703
2811,助力砍价,0,0.13522407,0.48051792,0.08580982,0.2984482,-0.0074029565
16882,助力砍价,0,0.038401466,0.41413718,0.030345863,0.51711553,0.058855414
17058,助力砍价,0,0.090799525,0.21650761,0.024607278,0.6680856,0.5198884
23975,无裂变页面,0,0.07428266,0.46258414,0.081549294,0.38158393,-0.07543689
33566,助力砍价,0,0.026222643,0.31437108,0.018869681,0.6405366,0.096749604
63444,助力砍价,0,0.04639899,0.5382603,0.05117513,0.36416557,-0.08770329
59331,无裂变页面,0,0.040116824,0.45784718,0.027257284,0.47477877,0.05253637
44627,助力砍价,0,0.08091664,0.3654549,0.068814196,0.4848143,0.11395943
34358,助力砍价,0,0.18090723,0.34600833,0.07890608,0.3941784,0.35308358
35481,无裂变页面,0,0.20415281,0.4862901,0.086692065,0.2228651,0.031263947
45480,助力砍价,0,0.05758443,0.43657467,0.035095237,0.47074562,0.09430033
26487,助力砍价,0,0.068506956,0.16826609,0.03552138,0.7277056,0.4855898
39794,助力砍价,0,0.043107767,0.5054663,0.025193265,0.42623267,0.04554653
46472,无裂变页面,0,0.043151606,0.43542594,0.016442621,0.5049798,0.11726451
12888,无裂变页面,1,0.08327621,0.5425197,0.022162123,0.35204193,0.1476956
27122,助力砍价,1,0.09931874,0.40105405,0.038417686,0.46120948,0.2431935
40507,无裂变页面,0,0.043579515,0.44524038,0.030688375,0.48049173,0.0582363
49774,助力砍价,0,0.06726036,0.3793117,0.005285374,0.54814255,0.282129
42724,助力砍价,0,0.08743541,0.38417482,0.090610966,0.4377788,0.027825117
16288,无裂变页面,0,0.10733251,0.43765843,0.031892296,0.4231167,0.25370425
21216,无裂变页面,0,0.11682147,0.46867827,0.07431629,0.34018403,0.04046625
60103,无裂变页面,0,0.108770035,0.50467813,0.02037826,0.36617362,0.2491824
4473,助力砍价,0,0.059516575,0.47358957,0.0104215145,0.45647237,0.17864037
31647,助力砍价,0,0.08460859,0.30347645,0.051365286,0.5605497,0.26814735
18364,助力砍价,0,0.1063763,0.36121818,0.06469596,0.46770954,0.21196115
34154,助力砍价,0,0.06467342,0.31395808,0.03916446,0.58220404,0.21555787
44404,无裂变页面,0,0.03956694,0.42948464,0.02651657,0.50443184,0.068826616
39958,无裂变页面,0,0.119477734,0.5349383,0.019810444,0.3257736,0.25049406
26606,无裂变页面,0,0.07755719,0.43159518,0.05891186,0.43193582,0.06461084
30470,助力砍价,0,0.1126961,0.46918654,0.052177425,0.36593997,0.13776731
25339,无裂变页面,1,0.0676464,0.23626815,0.20722164,0.48886377,-0.15022415
40054,无裂变页面,0,0.13126098,0.3178252,0.08474798,0.4661658,0.2769059
60294,助力砍价,0,0.07462561,0.3389721,0.012708931,0.5736934,0.31751555
54015,无裂变页面,0,0.077775404,0.4323498,0.06329269,0.42658213,0.046523273
19964,无裂变页面,0,0.075591266,0.3845995,0.08742026,0.4523889,0.004628241
17032,无裂变页面,0,0.030962702,0.46998572,0.03582965,0.4632219,-0.019974709
16571,无裂变页面,0,0.26471573,0.2690769,0.16189481,0.3043126,0.2973114
43967,无裂变页面,0,0.033320166,0.5221992,0.002906482,0.44157413,0.10688239
1464,无裂变页面,0,0.09628442,0.42777598,0.13539769,0.34054196,-0.20151454
25965,无裂变页面,0,0.104802735,0.43355608,0.080020785,0.38162044,0.042661965
31034,无裂变页面,0,0.067326255,0.4443245,0.110812314,0.37753695,-0.1906513
52650,助力砍价,0,0.05446456,0.3292123,0.028967151,0.587356,0.18990856
29330,无裂变页面,0,0.179196,0.5114472,0.05502066,0.25433618,0.16321501
18458,助力砍价,1,0.025638783,0.566076,0.014485332,0.39379993,0.015702307
20185,无裂变页面,0,0.046897024,0.5899777,0.052461814,0.31066352,-0.14167368
27027,无裂变页面,0,0.10822507,0.4202359,0.08099306,0.39054596,0.06605947
41803,无裂变页面,0,0.13652043,0.3537367,0.04102818,0.4687147,0.395958
13671,助力砍价,0,0.02127385,0.33672383,0.007492918,0.63450944,0.09550679
45963,无裂变页面,0,0.09058229,0.39929348,0.07421588,0.4359083,0.07884556
11309,助力砍价,0,0.13551392,0.39647856,0.119642146,0.3483654,-0.0018248856
10786,无裂变页面,0,0.038372453,0.40981787,0.0332922,0.51851743,0.05056739
1316,助力砍价,0,0.04287062,0.45405748,0.0031279577,0.49994397,0.16010714
60127,助力砍价,0,0.023106463,0.45966023,0.020540398,0.49669293,0.016301036
62671,无裂变页面,0,0.16726846,0.29831517,0.033420213,0.5009962,0.5934606
45625,无裂变页面,0,0.10148067,0.38540974,0.043859076,0.4692505,0.24589819
14163,无裂变页面,0,0.0434854,0.49087545,0.04358331,0.42205587,-0.024441123
55772,无裂变页面,0,0.07796636,0.4173974,0.10264012,0.4019961,-0.0920043
54680,助力砍价,0,0.024263319,0.61356556,0.03404966,0.32812145,-0.1119498
55951,无裂变页面,0,0.14705703,0.37374207,0.033393756,0.4458071,0.42536345
10951,无裂变页面,0,0.08083103,0.47961184,0.1094187,0.33013844,-0.20940465
28726,无裂变页面,0,0.0842623,0.36565974,0.04100054,0.5090774,0.22549218
44512,助力砍价,0,0.020791437,0.5285349,0.0020920471,0.44858164,0.06641382
11973,无裂变页面,0,0.071707815,0.3927962,0.03561098,0.49988505,0.17574817
46415,无裂变页面,0,0.03605375,0.47683245,0.017389277,0.46972457,0.069194555
22843,无裂变页面,0,0.070124306,0.44267157,0.008626376,0.47857773,0.23808616
56486,无裂变页面,0,0.1623033,0.35853067,0.09861733,0.38054872,0.21162328
49631,无裂变页面,0,0.07771712,0.5403133,0.041307803,0.34066176,0.035210907
36244,无裂变页面,1,0.030223895,0.6365855,0.017124757,0.31606588,-0.012140155
35386,助力砍价,0,0.063107826,0.4421564,0.13089584,0.3638399,-0.2793533
35448,助力砍价,0,0.07170887,0.4033857,0.12432843,0.40057698,-0.1718455
20601,无裂变页面,0,0.0658428,0.421273,0.040167697,0.47271645,0.11370283
52485,助力砍价,0,0.2470186,0.3663579,0.04800591,0.33861765,0.55710465
6793,无裂变页面,0,0.123924896,0.29600313,0.034020983,0.54605097,0.47292054
63349,无裂变页面,0,0.123662025,0.5618299,0.0009451355,0.31356293,0.3547877
13710,助力砍价,0,0.06509668,0.46393123,0.11579084,0.35518122,-0.24561077
45176,无裂变页面,0,0.0653459,0.38123888,0.02191535,0.53149986,0.21344668
24159,助力砍价,0,0.1006057,0.25023016,0.049776956,0.5993872,0.42016295
53800,无裂变页面,0,0.07215621,0.34932837,0.0045291074,0.5739863,0.32673305
7087,助力砍价,0,0.058347046,0.34074482,0.04878932,0.55211884,0.13001376
15017,助力砍价,0,0.06780076,0.4330702,0.026864657,0.47226435,0.16308528
10902,助力砍价,1,0.08617347,0.46996662,0.111979246,0.3318807,-0.19467181
4451,无裂变页面,0,0.091202974,0.46428868,0.011596219,0.4329121,0.27619296
58229,助力砍价,0,0.383044,0.27492127,0.06556465,0.27647004,0.7809488
46526,助力砍价,0,0.062062748,0.50125605,0.077538565,0.35914263,-0.13477987
59592,无裂变页面,0,0.08879342,0.44153023,0.014333881,0.4553425,0.2738278
42115,无裂变页面,0,0.109655954,0.46886608,0.05509986,0.36637807,0.11762977
10396,无裂变页面,0,0.044969402,0.26799735,0.045280024,0.64175326,0.15556175
2685,助力砍价,0,0.056747463,0.41532564,0.043202423,0.4847245,0.07674992
58894,无裂变页面,0,0.0771032,0.43119684,0.013658839,0.47804117,0.24781907
15501,无裂变页面,0,0.16403694,0.2229972,0.15770851,0.45525733,0.33308616
28947,无裂变页面,0,0.2688325,0.40168098,0.019051012,0.31043553,0.68622994
59224,助力砍价,0,0.07253437,0.4983201,0.04635981,0.3827857,0.038069308
4670,助力砍价,0,0.032422625,0.38738412,0.015321156,0.5648721,0.101650655
11462,无裂变页面,0,0.11819428,0.45900708,0.016035527,0.40676308,0.33368844
59250,助力砍价,0,0.061430834,0.43744802,0.033849902,0.4672712,0.111178935
55852,无裂变页面,0,0.02463259,0.44607502,0.01756612,0.5117263,0.03828609
52309,无裂变页面,0,0.17447336,0.324123,0.051251534,0.45015216,0.49542597
36026,助力砍价,0,0.08707128,0.45820227,0.06010594,0.39462048,0.055006385
45019,助力砍价,1,0.10206459,0.36865166,0.10148982,0.42779395,0.050157845
22642,助力砍价,0,0.22670186,0.4497985,0.08133885,0.24216075,0.1673511
7728,助力砍价,0,0.078755505,0.4234256,0.059759486,0.4380594,0.07356846
42929,无裂变页面,0,0.1315511,0.46101624,0.030930458,0.3765022,0.29217285
16923,无裂变页面,0,0.14807181,0.23569301,0.31554648,0.30068868,-0.25243065
12736,无裂变页面,0,0.06038381,0.3803853,0.028323537,0.53090733,0.17269844
44612,无裂变页面,0,0.13887319,0.34652212,0.05982122,0.45478344,0.33971262
45783,无裂变页面,0,0.10007701,0.5270188,0.037117194,0.33578703,0.12010527
54833,助力砍价,0,0.08249789,0.4215394,0.08437152,0.41159114,-0.012885034
3554,无裂变页面,0,0.044881854,0.49838465,0.046205096,0.41052836,-0.037098885
63531,助力砍价,1,0.10604835,0.48379067,0.056747895,0.35341305,0.08287376
13196,无裂变页面,0,0.109364115,0.4904604,0.122744225,0.27743125,-0.24879834
15216,无裂变页面,0,0.069543816,0.339188,0.04862912,0.5426391,0.17579979
53395,无裂变页面,0,0.068508044,0.36824715,0.11808487,0.44515988,-0.105588496
57492,无裂变页面,0,0.041842755,0.33671686,0.15165779,0.46978265,-0.26702172
27435,助力砍价,0,0.10700422,0.44477472,0.031646375,0.41657472,0.246643
18113,无裂变页面,0,0.06770146,0.34514755,0.027300982,0.55985004,0.2349773
50653,助力砍价,0,0.07209531,0.30210483,0.08722708,0.5385728,0.10656029
16901,助力砍价,0,0.10866361,0.3006669,0.16785185,0.42281768,-0.037410945
59408,助力砍价,0,0.061838124,0.3844119,0.026979886,0.52677006,0.17970133
3897,无裂变页面,0,0.058388818,0.25969347,0.014067725,0.66785,0.32587105
60515,无裂变页面,0,0.066601895,0.40773574,0.0728196,0.45284277,0.0037622452
52532,助力砍价,0,0.14352004,0.46066388,0.04180146,0.35401464,0.26387066
11091,助力砍价,0,0.039328497,0.57165194,0.071102165,0.3179174,-0.2368064
24239,无裂变页面,0,0.06696235,0.44801813,0.05572483,0.4292947,0.030274034
61638,助力砍价,0,0.09157042,0.28581712,0.0834385,0.53917396,0.21725875
24660,无裂变页面,0,0.047247313,0.44464886,0.017510327,0.49059355,0.12317854
9049,助力砍价,1,0.06262971,0.25367698,0.0464535,0.6372398,0.26011634
4025,无裂变页面,0,0.12895983,0.5414631,0.03826458,0.29131252,0.15250784
13381,助力砍价,0,0.039783508,0.4570909,0.0027487606,0.5003768,0.14920825
2182,助力砍价,0,0.18703726,0.49539134,0.02006265,0.2975088,0.42180142
36589,无裂变页面,0,0.03676735,0.3843139,0.050764423,0.5281543,-0.00074374676
22899,无裂变页面,0,0.072057314,0.3332791,0.42274633,0.1719173,-1.0662566
27650,助力砍价,1,0.05735968,0.4354613,0.028575946,0.478603,0.120095015
40936,助力砍价,0,0.02956923,0.5585761,0.020176826,0.3916779,0.0025703907
20548,助力砍价,0,0.035793,0.32737812,0.01536813,0.6214608,0.14884925
61814,无裂变页面,0,0.049802214,0.49043384,0.013991379,0.44577253,0.12350869
26735,无裂变页面,0,0.10142583,0.45705116,0.036958184,0.40456486,0.19581068
8876,无裂变页面,1,0.056025233,0.29937938,0.053066228,0.59152913,0.150626
39646,助力砍价,0,0.11012192,0.3932148,0.054200068,0.44246322,0.21931094
54293,无裂变页面,0,0.023796437,0.43287677,0.012960648,0.5303662,0.056507945
39653,无裂变页面,0,0.12163284,0.20299089,0.1577298,0.5176465,0.28229022
4786,无裂变页面,0,0.121247925,0.38214365,0.09359184,0.4030166,0.104799986
394,助力砍价,0,0.06342109,0.38074708,0.023995787,0.5318361,0.19923049
52968,助力砍价,0,0.06329436,0.46803123,0.053654324,0.41502008,0.009288728
1571,助力砍价,0,0.024435405,0.2992793,0.008194388,0.6680909,0.12673521
16307,助力砍价,0,0.08654063,0.31736574,0.08748388,0.5086097,0.13499433
13221,无裂变页面,0,0.08897641,0.4000817,0.080317624,0.43062428,0.049477994
54102,助力砍价,0,0.106003374,0.34494123,0.04561966,0.50343573,0.30396414
51439,无裂变页面,0,0.06273606,0.41245103,0.042404767,0.48240817,0.102448285
24572,无裂变页面,0,0.08828606,0.36800092,0.058482103,0.48523092,0.17185473
45362,助力砍价,1,0.0787478,0.53762877,0.013548436,0.37007496,0.18488449
61980,无裂变页面,0,0.025955189,0.5873783,0.008801646,0.37786484,0.03911078
35597,助力砍价,0,0.069049515,0.43303406,0.024583152,0.47333327,0.1763078
26527,无裂变页面,0,0.06964719,0.47015858,0.051818132,0.40837607,0.032844245
34151,无裂变页面,0,0.024020921,0.36779675,0.06406856,0.54411376,-0.088075936
3062,无裂变页面,0,0.062683575,0.4317611,0.03926984,0.46628553,0.098198175
2017,助力砍价,0,0.048706528,0.39206633,0.020921115,0.538306,0.14618361
43299,助力砍价,0,0.19405963,0.386384,0.07888699,0.34066936,0.29261014
1380,助力砍价,1,0.05919066,0.37730595,0.02635274,0.5371507,0.17767602
49876,无裂变页面,0,0.05231335,0.39534,0.059091795,0.49325487,0.019756317
52928,无裂变页面,0,0.16035903,0.38744006,0.050943043,0.4012579,0.36015508
13916,助力砍价,1,0.07973707,0.4396931,0.06252078,0.41804907,0.046823144
10227,无裂变页面,0,0.22570933,0.25577897,0.16157766,0.35693407,0.3143123
27147,无裂变页面,0,0.15737654,0.365573,0.0671707,0.40987974,0.320272
17009,助力砍价,0,0.14556725,0.32587177,0.015848368,0.5127126,0.5575763
51387,无裂变页面,0,0.06747207,0.37973988,0.066847414,0.4859406,0.059889853
24062,助力砍价,1,0.2097452,0.245479,0.16934192,0.37543383,0.29980883
17256,助力砍价,1,0.1161731,0.2886795,0.053315513,0.54183185,0.39473575
12742,无裂变页面,0,0.09878164,0.24630108,0.07967366,0.5752436,0.32920086
56370,无裂变页面,0,0.086466506,0.42840865,0.06624905,0.41887575,0.06275207
18838,无裂变页面,0,0.09239571,0.5596936,0.08142879,0.26648194,-0.18471801
52364,无裂变页面,0,0.049296066,0.33844092,0.10961046,0.5026525,-0.10377449
62427,助力砍价,0,0.11687906,0.2261947,0.029847577,0.6270787,0.5904937
2361,无裂变页面,0,0.02433815,0.57337606,0.0010958149,0.40118992,0.075989485
31036,助力砍价,0,0.104551755,0.48840716,0.023590522,0.38345057,0.23673189
48836,无裂变页面,0,0.100193925,0.35744548,0.04239517,0.49996543,0.281537
46578,无裂变页面,0,0.15522958,0.34274593,0.20252194,0.29950255,-0.1833783
27789,无裂变页面,0,0.031193804,0.41769755,0.0028618397,0.54824686,0.12859565
43619,无裂变页面,0,0.052229222,0.426675,0.031567447,0.4895283,0.09696174
57615,无裂变页面,0,0.028467417,0.4575898,0.0027317768,0.511211,0.106505334
45352,助力砍价,0,0.09482621,0.451181,0.047243312,0.40674946,0.13922054
44962,助力砍价,0,0.028467417,0.4575898,0.0027317768,0.511211,0.106505334
7764,助力砍价,1,0.06710426,0.28548464,0.10232198,0.5450891,0.06454152
17474,无裂变页面,0,0.087064445,0.50640476,0.03857282,0.36795798,0.10364264
11226,助力砍价,0,0.1460534,0.41807678,0.07533113,0.36053872,0.17214158
6353,助力砍价,0,0.029145448,0.30898228,0.026940266,0.634932,0.09098685
32746,无裂变页面,0,0.110221945,0.26226592,0.06782668,0.55968547,0.37563848
42560,助力砍价,0,0.13523312,0.30471864,0.08353891,0.47650936,0.31643584
16326,无裂变页面,0,0.034689352,0.3179641,0.06847725,0.5788693,-0.014829636
48700,无裂变页面,0,0.12929113,0.3169244,0.14799936,0.40578514,0.044999212
68,无裂变页面,0,0.03471347,0.5662225,0.039059795,0.36000425,-0.080225706
3301,助力砍价,0,0.05401401,0.4466451,0.012024491,0.48731646,0.16761011
32432,助力砍价,0,0.054503407,0.53762573,0.01897314,0.3888977,0.0910579
62555,无裂变页面,0,0.039328497,0.57165194,0.071102165,0.3179174,-0.2368064
14209,助力砍价,0,0.033304907,0.4558019,0.010580104,0.5003131,0.094768524
26278,助力砍价,0,0.05551687,0.3530635,0.03988463,0.551535,0.13687742
47640,助力砍价,0,0.09371504,0.4306394,0.036869302,0.43877622,0.20242071
34379,无裂变页面,0,0.025634665,0.46387106,0.0087331515,0.5017611,0.07052249
7073,助力砍价,0,0.15311632,0.4824727,0.014384714,0.35002622,0.40286142
13980,助力砍价,0,0.13180684,0.3597865,0.02587679,0.48252988,0.43444777
929,助力砍价,0,0.07604413,0.43319514,0.015392099,0.47536865,0.2359302
37741,助力砍价,1,0.12196449,0.41280046,0.077566475,0.38766858,0.12269175
50347,无裂变页面,0,0.1264387,0.37566376,0.068650015,0.4292475,0.22787753
7763,助力砍价,0,0.040152784,0.24315348,0.025228497,0.69146526,0.21305609
6046,助力砍价,0,0.04401462,0.28199363,0.015683284,0.6583085,0.22348303
33595,无裂变页面,0,0.060658567,0.46394044,0.01466109,0.4607399,0.16957802
33860,无裂变页面,0,0.030886814,0.45696738,0.015512961,0.4966328,0.06604284
28809,无裂变页面,0,0.07189181,0.51824397,0.02362781,0.3862364,0.12834913
53628,无裂变页面,0,0.06008783,0.42366987,0.012786042,0.50345623,0.19888622
28237,助力砍价,0,0.03920137,0.45246047,0.030567152,0.477771,0.039201736
20545,无裂变页面,0,0.07805029,0.40215963,0.02644355,0.49334648,0.2233203
12837,助力砍价,0,0.070240185,0.23972903,0.023227423,0.66680336,0.38588452
1537,助力砍价,0,0.038097512,0.49383324,0.034263182,0.43380606,-0.0031598806
31666,无裂变页面,0,0.07561656,0.38496068,0.06141181,0.47801098,0.1006611
61513,无裂变页面,0,0.11826961,0.27583152,0.062719405,0.54317945,0.39317003
59098,无裂变页面,0,0.12655087,0.19672795,0.056181937,0.6205392,0.61687934
20627,助力砍价,0,0.038776316,0.43854684,0.0058540246,0.5168229,0.1400739
3656,无裂变页面,0,0.109562024,0.3409957,0.05146314,0.49797913,0.29901093
11429,助力砍价,0,0.036201164,0.47001132,0.00568794,0.48809963,0.119989455
